x	y	erry
0.999	0.155	0.001
1.498	0.148	0.001
1.998	0.143	0.001
2.497	0.136	0.001
2.996	0.131	0.001
3.496	0.126	0.001
3.995	0.121	0.001
4.494	0.115	0.001
4.994	0.109	0.001
5.493	0.105	0.001
5.993	9.91E-02	0.001
6.492	9.51E-02	0.001
6.991	8.94E-02	0.001
7.491	8.54E-02	0.001
7.99	8.05E-02	0.001
